PATH,LABEL
train/glioma/glioma_063.jpg,glioma
train/glioma/glioma_658.jpg,glioma
train/glioma/glioma_478.jpg,glioma
train/glioma/glioma_357.jpg,glioma
train/glioma/glioma_143.jpg,glioma
train/glioma/glioma_175.jpg,glioma
train/glioma/glioma_095.jpg,glioma
train/glioma/glioma_745.jpg,glioma
train/glioma/glioma_567.jpg,glioma
train/glioma/glioma_675.jpg,glioma
train/glioma/glioma_826.jpg,glioma
train/glioma/glioma_788.jpg,glioma
train/glioma/glioma_848.jpg,glioma
train/glioma/glioma_518.jpg,glioma
train/glioma/glioma_130.jpg,glioma
train/glioma/glioma_087.jpg,glioma
train/glioma/glioma_915.jpg,glioma
train/glioma/glioma_168.jpg,glioma
train/glioma/glioma_510.jpg,glioma
train/glioma/glioma_096.jpg,glioma
train/glioma/glioma_819.jpg,glioma
train/glioma/glioma_334.jpg,glioma
train/glioma/glioma_633.jpg,glioma
train/glioma/glioma_665.jpg,glioma
train/glioma/glioma_165.jpg,glioma
train/glioma/glioma_794.jpg,glioma
train/glioma/glioma_896.jpg,glioma
train/glioma/glioma_865.jpg,glioma
train/glioma/glioma_442.jpg,glioma
train/glioma/glioma_234.jpg,glioma
train/glioma/glioma_562.jpg,glioma
train/glioma/glioma_452.jpg,glioma
train/glioma/glioma_114.jpg,glioma
train/glioma/glioma_966.jpg,glioma
train/glioma/glioma_618.jpg,glioma
train/glioma/glioma_694.jpg,glioma
train/glioma/glioma_262.jpg,glioma
train/glioma/glioma_427.jpg,glioma
train/glioma/glioma_407.jpg,glioma
train/glioma/glioma_237.jpg,glioma
train/glioma/glioma_897.jpg,glioma
train/glioma/glioma_172.jpg,glioma
train/glioma/glioma_960.jpg,glioma
train/glioma/glioma_312.jpg,glioma
train/glioma/glioma_079.jpg,glioma
train/glioma/glioma_815.jpg,glioma
train/glioma/glioma_907.jpg,glioma
train/glioma/glioma_937.jpg,glioma
train/glioma/glioma_735.jpg,glioma
train/glioma/glioma_303.jpg,glioma
train/glioma/glioma_774.jpg,glioma
train/glioma/glioma_187.jpg,glioma
train/glioma/glioma_216.jpg,glioma
train/glioma/glioma_523.jpg,glioma
train/glioma/glioma_832.jpg,glioma
train/glioma/glioma_127.jpg,glioma
train/glioma/glioma_764.jpg,glioma
train/glioma/glioma_924.jpg,glioma
train/glioma/glioma_961.jpg,glioma
train/glioma/glioma_013.jpg,glioma
train/glioma/glioma_186.jpg,glioma
train/glioma/glioma_502.jpg,glioma
train/glioma/glioma_591.jpg,glioma
train/glioma/glioma_674.jpg,glioma
train/glioma/glioma_438.jpg,glioma
train/glioma/glioma_328.jpg,glioma
train/glioma/glioma_625.jpg,glioma
train/glioma/glioma_112.jpg,glioma
train/glioma/glioma_558.jpg,glioma
train/glioma/glioma_290.jpg,glioma
train/glioma/glioma_202.jpg,glioma
train/glioma/glioma_970.jpg,glioma
train/glioma/glioma_430.jpg,glioma
train/glioma/glioma_025.jpg,glioma
train/glioma/glioma_550.jpg,glioma
train/glioma/glioma_592.jpg,glioma
train/glioma/glioma_657.jpg,glioma
train/glioma/glioma_480.jpg,glioma
train/glioma/glioma_387.jpg,glioma
train/glioma/glioma_447.jpg,glioma
train/glioma/glioma_776.jpg,glioma
train/glioma/glioma_021.jpg,glioma
train/glioma/glioma_912.jpg,glioma
train/glioma/glioma_039.jpg,glioma
train/glioma/glioma_835.jpg,glioma
train/glioma/glioma_895.jpg,glioma
train/glioma/glioma_548.jpg,glioma
train/glioma/glioma_710.jpg,glioma
train/glioma/glioma_928.jpg,glioma
train/glioma/glioma_149.jpg,glioma
train/glioma/glioma_497.jpg,glioma
train/glioma/glioma_714.jpg,glioma
train/glioma/glioma_424.jpg,glioma
train/glioma/glioma_877.jpg,glioma
train/glioma/glioma_001.jpg,glioma
train/glioma/glioma_090.jpg,glioma
train/glioma/glioma_373.jpg,glioma
train/glioma/glioma_685.jpg,glioma
train/glioma/glioma_279.jpg,glioma
train/glioma/glioma_304.jpg,glioma
train/glioma/glioma_323.jpg,glioma
train/glioma/glioma_595.jpg,glioma
train/glioma/glioma_291.jpg,glioma
train/glioma/glioma_485.jpg,glioma
train/glioma/glioma_546.jpg,glioma
train/glioma/glioma_471.jpg,glioma
train/glioma/glioma_213.jpg,glioma
train/glioma/glioma_532.jpg,glioma
train/glioma/glioma_544.jpg,glioma
train/glioma/glioma_436.jpg,glioma
train/glioma/glioma_190.jpg,glioma
train/glioma/glioma_377.jpg,glioma
train/glioma/glioma_340.jpg,glioma
train/glioma/glioma_516.jpg,glioma
train/glioma/glioma_492.jpg,glioma
train/glioma/glioma_758.jpg,glioma
train/glioma/glioma_493.jpg,glioma
train/glioma/glioma_431.jpg,glioma
train/glioma/glioma_629.jpg,glioma
train/glioma/glioma_816.jpg,glioma
train/glioma/glioma_129.jpg,glioma
train/glioma/glioma_573.jpg,glioma
train/glioma/glioma_856.jpg,glioma
train/glioma/glioma_577.jpg,glioma
train/glioma/glioma_528.jpg,glioma
train/glioma/glioma_145.jpg,glioma
train/glioma/glioma_849.jpg,glioma
train/glioma/glioma_307.jpg,glioma
train/glioma/glioma_853.jpg,glioma
train/glioma/glioma_582.jpg,glioma
train/glioma/glioma_137.jpg,glioma
train/glioma/glioma_806.jpg,glioma
train/glioma/glioma_673.jpg,glioma
train/glioma/glioma_269.jpg,glioma
train/glioma/glioma_926.jpg,glioma
train/glioma/glioma_809.jpg,glioma
train/glioma/glioma_836.jpg,glioma
train/glioma/glioma_103.jpg,glioma
train/glioma/glioma_557.jpg,glioma
train/glioma/glioma_607.jpg,glioma
train/glioma/glioma_400.jpg,glioma
train/glioma/glioma_670.jpg,glioma
train/glioma/glioma_292.jpg,glioma
train/glioma/glioma_245.jpg,glioma
train/glioma/glioma_098.jpg,glioma
train/glioma/glioma_649.jpg,glioma
train/glioma/glioma_875.jpg,glioma
train/glioma/glioma_164.jpg,glioma
train/glioma/glioma_609.jpg,glioma
train/glioma/glioma_153.jpg,glioma
train/glioma/glioma_065.jpg,glioma
train/glioma/glioma_351.jpg,glioma
train/glioma/glioma_800.jpg,glioma
train/glioma/glioma_086.jpg,glioma
train/glioma/glioma_490.jpg,glioma
train/glioma/glioma_035.jpg,glioma
train/glioma/glioma_814.jpg,glioma
train/glioma/glioma_402.jpg,glioma
train/glioma/glioma_414.jpg,glioma
train/glioma/glioma_474.jpg,glioma
train/glioma/glioma_023.jpg,glioma
train/glioma/glioma_033.jpg,glioma
train/glioma/glioma_570.jpg,glioma
train/glioma/glioma_527.jpg,glioma
train/glioma/glioma_876.jpg,glioma
train/glioma/glioma_235.jpg,glioma
train/glioma/glioma_892.jpg,glioma
train/glioma/glioma_508.jpg,glioma
train/glioma/glioma_723.jpg,glioma
train/glioma/glioma_593.jpg,glioma
train/glioma/glioma_372.jpg,glioma
train/glioma/glioma_058.jpg,glioma
train/glioma/glioma_122.jpg,glioma
train/glioma/glioma_466.jpg,glioma
train/glioma/glioma_379.jpg,glioma
train/glioma/glioma_104.jpg,glioma
train/glioma/glioma_470.jpg,glioma
train/glioma/glioma_040.jpg,glioma
train/glioma/glioma_964.jpg,glioma
train/glioma/glioma_083.jpg,glioma
train/glioma/glioma_484.jpg,glioma
train/glioma/glioma_361.jpg,glioma
train/glioma/glioma_133.jpg,glioma
train/glioma/glioma_404.jpg,glioma
train/glioma/glioma_217.jpg,glioma
train/glioma/glioma_406.jpg,glioma
train/glioma/glioma_408.jpg,glioma
train/glioma/glioma_762.jpg,glioma
train/glioma/glioma_513.jpg,glioma
train/glioma/glioma_473.jpg,glioma
train/glioma/glioma_370.jpg,glioma
train/glioma/glioma_829.jpg,glioma
train/glioma/glioma_810.jpg,glioma
train/glioma/glioma_461.jpg,glioma
train/glioma/glioma_656.jpg,glioma
train/glioma/glioma_599.jpg,glioma
train/glioma/glioma_697.jpg,glioma
train/glioma/glioma_364.jpg,glioma
train/glioma/glioma_957.jpg,glioma
train/glioma/glioma_613.jpg,glioma
train/glioma/glioma_640.jpg,glioma
train/glioma/glioma_115.jpg,glioma
train/glioma/glioma_091.jpg,glioma
train/glioma/glioma_177.jpg,glioma
train/glioma/glioma_043.jpg,glioma
train/glioma/glioma_624.jpg,glioma
train/glioma/glioma_771.jpg,glioma
train/glioma/glioma_449.jpg,glioma
train/glioma/glioma_386.jpg,glioma
train/glioma/glioma_227.jpg,glioma
train/glioma/glioma_590.jpg,glioma
train/glioma/glioma_722.jpg,glioma
train/glioma/glioma_514.jpg,glioma
train/glioma/glioma_661.jpg,glioma
train/glioma/glioma_274.jpg,glioma
train/glioma/glioma_506.jpg,glioma
train/glioma/glioma_611.jpg,glioma
train/glioma/glioma_428.jpg,glioma
train/glioma/glioma_698.jpg,glioma
train/glioma/glioma_666.jpg,glioma
train/glioma/glioma_900.jpg,glioma
train/glioma/glioma_662.jpg,glioma
train/glioma/glioma_664.jpg,glioma
train/glioma/glioma_362.jpg,glioma
train/glioma/glioma_322.jpg,glioma
train/glioma/glioma_648.jpg,glioma
train/glioma/glioma_208.jpg,glioma
train/glioma/glioma_767.jpg,glioma
train/glioma/glioma_733.jpg,glioma
train/glioma/glioma_410.jpg,glioma
train/glioma/glioma_572.jpg,glioma
train/glioma/glioma_019.jpg,glioma
train/glioma/glioma_123.jpg,glioma
train/glioma/glioma_367.jpg,glioma
train/glioma/glioma_453.jpg,glioma
train/glioma/glioma_457.jpg,glioma
train/glioma/glioma_559.jpg,glioma
train/glioma/glioma_342.jpg,glioma
train/glioma/glioma_343.jpg,glioma
train/glioma/glioma_489.jpg,glioma
train/glioma/glioma_720.jpg,glioma
train/glioma/glioma_703.jpg,glioma
train/glioma/glioma_383.jpg,glioma
train/glioma/glioma_885.jpg,glioma
train/glioma/glioma_784.jpg,glioma
train/glioma/glioma_909.jpg,glioma
train/glioma/glioma_371.jpg,glioma
train/glioma/glioma_152.jpg,glioma
train/glioma/glioma_024.jpg,glioma
train/glioma/glioma_598.jpg,glioma
train/glioma/glioma_389.jpg,glioma
train/glioma/glioma_971.jpg,glioma
train/glioma/glioma_392.jpg,glioma
train/glioma/glioma_600.jpg,glioma
train/glioma/glioma_504.jpg,glioma
train/glioma/glioma_462.jpg,glioma
train/glioma/glioma_782.jpg,glioma
train/glioma/glioma_432.jpg,glioma
train/glioma/glioma_612.jpg,glioma
train/glioma/glioma_132.jpg,glioma
train/glioma/glioma_911.jpg,glioma
train/glioma/glioma_763.jpg,glioma
train/glioma/glioma_913.jpg,glioma
train/glioma/glioma_833.jpg,glioma
train/glioma/glioma_947.jpg,glioma
train/glioma/glioma_791.jpg,glioma
train/glioma/glioma_684.jpg,glioma
train/glioma/glioma_586.jpg,glioma
train/glioma/glioma_350.jpg,glioma
train/glioma/glioma_459.jpg,glioma
train/glioma/glioma_100.jpg,glioma
train/glioma/glioma_162.jpg,glioma
train/glioma/glioma_069.jpg,glioma
train/glioma/glioma_287.jpg,glioma
train/glioma/glioma_315.jpg,glioma
train/glioma/glioma_483.jpg,glioma
train/glioma/glioma_568.jpg,glioma
train/glioma/glioma_032.jpg,glioma
train/glioma/glioma_060.jpg,glioma
train/glioma/glioma_036.jpg,glioma
train/glioma/glioma_617.jpg,glioma
train/glioma/glioma_005.jpg,glioma
train/glioma/glioma_353.jpg,glioma
train/glioma/glioma_643.jpg,glioma
train/glioma/glioma_211.jpg,glioma
train/glioma/glioma_049.jpg,glioma
train/glioma/glioma_422.jpg,glioma
train/glioma/glioma_317.jpg,glioma
train/glioma/glioma_628.jpg,glioma
train/glioma/glioma_448.jpg,glioma
train/glioma/glioma_868.jpg,glioma
train/glioma/glioma_934.jpg,glioma
train/glioma/glioma_333.jpg,glioma
train/glioma/glioma_925.jpg,glioma
train/glioma/glioma_277.jpg,glioma
train/glioma/glioma_487.jpg,glioma
train/glioma/glioma_250.jpg,glioma
train/glioma/glioma_534.jpg,glioma
train/glioma/glioma_864.jpg,glioma
train/glioma/glioma_074.jpg,glioma
train/glioma/glioma_822.jpg,glioma
train/glioma/glioma_433.jpg,glioma
train/glioma/glioma_338.jpg,glioma
train/glioma/glioma_293.jpg,glioma
train/glioma/glioma_081.jpg,glioma
train/glioma/glioma_638.jpg,glioma
train/glioma/glioma_505.jpg,glioma
train/glioma/glioma_787.jpg,glioma
train/glioma/glioma_630.jpg,glioma
train/glioma/glioma_341.jpg,glioma
train/glioma/glioma_812.jpg,glioma
train/glioma/glioma_802.jpg,glioma
train/glioma/glioma_931.jpg,glioma
train/glioma/glioma_566.jpg,glioma
train/glioma/glioma_781.jpg,glioma
train/glioma/glioma_360.jpg,glioma
train/glioma/glioma_061.jpg,glioma
train/glioma/glioma_194.jpg,glioma
train/glioma/glioma_769.jpg,glioma
train/glioma/glioma_642.jpg,glioma
train/glioma/glioma_482.jpg,glioma
train/glioma/glioma_242.jpg,glioma
train/glioma/glioma_218.jpg,glioma
train/glioma/glioma_189.jpg,glioma
train/glioma/glioma_391.jpg,glioma
train/glioma/glioma_018.jpg,glioma
train/glioma/glioma_294.jpg,glioma
train/glioma/glioma_644.jpg,glioma
train/glioma/glioma_940.jpg,glioma
train/glioma/glioma_042.jpg,glioma
train/glioma/glioma_935.jpg,glioma
train/glioma/glioma_549.jpg,glioma
train/glioma/glioma_437.jpg,glioma
train/glioma/glioma_779.jpg,glioma
train/glioma/glioma_498.jpg,glioma
train/glioma/glioma_968.jpg,glioma
train/glioma/glioma_671.jpg,glioma
train/glioma/glioma_772.jpg,glioma
train/glioma/glioma_012.jpg,glioma
train/glioma/glioma_046.jpg,glioma
train/glioma/glioma_099.jpg,glioma
train/glioma/glioma_908.jpg,glioma
train/glioma/glioma_578.jpg,glioma
train/glioma/glioma_142.jpg,glioma
train/glioma/glioma_171.jpg,glioma
train/glioma/glioma_880.jpg,glioma
train/glioma/glioma_178.jpg,glioma
train/glioma/glioma_347.jpg,glioma
train/glioma/glioma_872.jpg,glioma
train/glioma/glioma_215.jpg,glioma
train/glioma/glioma_738.jpg,glioma
train/glioma/glioma_053.jpg,glioma
train/glioma/glioma_610.jpg,glioma
train/glioma/glioma_583.jpg,glioma
train/glioma/glioma_923.jpg,glioma
train/glioma/glioma_228.jpg,glioma
train/glioma/glioma_786.jpg,glioma
train/glioma/glioma_045.jpg,glioma
train/glioma/glioma_246.jpg,glioma
train/glioma/glioma_556.jpg,glioma
train/glioma/glioma_238.jpg,glioma
train/glioma/glioma_463.jpg,glioma
train/glioma/glioma_792.jpg,glioma
train/glioma/glioma_368.jpg,glioma
train/glioma/glioma_841.jpg,glioma
train/glioma/glioma_716.jpg,glioma
train/glioma/glioma_499.jpg,glioma
train/glioma/glioma_128.jpg,glioma
train/glioma/glioma_346.jpg,glioma
train/glioma/glioma_158.jpg,glioma
train/glioma/glioma_284.jpg,glioma
train/glioma/glioma_709.jpg,glioma
train/glioma/glioma_936.jpg,glioma
train/glioma/glioma_488.jpg,glioma
train/glioma/glioma_454.jpg,glioma
train/glioma/glioma_140.jpg,glioma
train/glioma/glioma_726.jpg,glioma
train/glioma/glioma_337.jpg,glioma
train/glioma/glioma_296.jpg,glioma
train/glioma/glioma_541.jpg,glioma
train/glioma/glioma_344.jpg,glioma
train/glioma/glioma_306.jpg,glioma
train/glioma/glioma_385.jpg,glioma
train/glioma/glioma_575.jpg,glioma
train/glioma/glioma_055.jpg,glioma
train/glioma/glioma_264.jpg,glioma
train/glioma/glioma_574.jpg,glioma
train/glioma/glioma_077.jpg,glioma
train/glioma/glioma_251.jpg,glioma
train/glioma/glioma_214.jpg,glioma
train/glioma/glioma_637.jpg,glioma
train/glioma/glioma_426.jpg,glioma
train/glioma/glioma_397.jpg,glioma
train/glioma/glioma_756.jpg,glioma
train/glioma/glioma_054.jpg,glioma
train/glioma/glioma_653.jpg,glioma
train/glioma/glioma_324.jpg,glioma
train/glioma/glioma_254.jpg,glioma
train/glioma/glioma_955.jpg,glioma
train/glioma/glioma_748.jpg,glioma
train/glioma/glioma_874.jpg,glioma
train/glioma/glioma_906.jpg,glioma
train/glioma/glioma_526.jpg,glioma
train/glioma/glioma_151.jpg,glioma
train/glioma/glioma_539.jpg,glioma
train/glioma/glioma_230.jpg,glioma
train/glioma/glioma_280.jpg,glioma
train/glioma/glioma_919.jpg,glioma
train/glioma/glioma_525.jpg,glioma
train/glioma/glioma_135.jpg,glioma
train/glioma/glioma_056.jpg,glioma
train/glioma/glioma_890.jpg,glioma
train/glioma/glioma_620.jpg,glioma
train/glioma/glioma_879.jpg,glioma
train/glioma/glioma_155.jpg,glioma
train/glioma/glioma_434.jpg,glioma
train/glioma/glioma_540.jpg,glioma
train/glioma/glioma_839.jpg,glioma
train/glioma/glioma_382.jpg,glioma
train/glioma/glioma_022.jpg,glioma
train/glioma/glioma_746.jpg,glioma
train/glioma/glioma_500.jpg,glioma
train/glioma/glioma_728.jpg,glioma
train/glioma/glioma_231.jpg,glioma
train/glioma/glioma_817.jpg,glioma
train/glioma/glioma_910.jpg,glioma
train/glioma/glioma_405.jpg,glioma
train/glioma/glioma_834.jpg,glioma
train/glioma/glioma_124.jpg,glioma
train/glioma/glioma_552.jpg,glioma
train/glioma/glioma_801.jpg,glioma
train/glioma/glioma_062.jpg,glioma
train/glioma/glioma_440.jpg,glioma
train/glioma/glioma_672.jpg,glioma
train/glioma/glioma_078.jpg,glioma
train/glioma/glioma_467.jpg,glioma
train/glioma/glioma_843.jpg,glioma
train/glioma/glioma_967.jpg,glioma
train/glioma/glioma_443.jpg,glioma
train/glioma/glioma_085.jpg,glioma
train/glioma/glioma_409.jpg,glioma
train/glioma/glioma_201.jpg,glioma
train/glioma/glioma_545.jpg,glioma
train/glioma/glioma_651.jpg,glioma
train/glioma/glioma_321.jpg,glioma
train/glioma/glioma_265.jpg,glioma
train/glioma/glioma_244.jpg,glioma
train/glioma/glioma_075.jpg,glioma
train/glioma/glioma_233.jpg,glioma
train/glioma/glioma_683.jpg,glioma
train/glioma/glioma_243.jpg,glioma
train/glioma/glioma_736.jpg,glioma
train/glioma/glioma_811.jpg,glioma
train/glioma/glioma_621.jpg,glioma
train/glioma/glioma_538.jpg,glioma
train/glioma/glioma_711.jpg,glioma
train/glioma/glioma_952.jpg,glioma
train/glioma/glioma_458.jpg,glioma
train/glioma/glioma_113.jpg,glioma
train/glioma/glioma_693.jpg,glioma
train/glioma/glioma_271.jpg,glioma
train/glioma/glioma_365.jpg,glioma
train/glioma/glioma_390.jpg,glioma
train/glioma/glioma_790.jpg,glioma
train/glioma/glioma_044.jpg,glioma
train/glioma/glioma_067.jpg,glioma
train/glioma/glioma_220.jpg,glioma
train/glioma/glioma_028.jpg,glioma
train/glioma/glioma_204.jpg,glioma
train/glioma/glioma_102.jpg,glioma
train/glioma/glioma_688.jpg,glioma
train/glioma/glioma_761.jpg,glioma
train/glioma/glioma_951.jpg,glioma
train/glioma/glioma_852.jpg,glioma
train/glioma/glioma_179.jpg,glioma
train/glioma/glioma_719.jpg,glioma
train/glioma/glioma_831.jpg,glioma
train/glioma/glioma_818.jpg,glioma
train/glioma/glioma_886.jpg,glioma
train/glioma/glioma_602.jpg,glioma
train/glioma/glioma_207.jpg,glioma
train/glioma/glioma_363.jpg,glioma
train/glioma/glioma_176.jpg,glioma
train/glioma/glioma_339.jpg,glioma
train/glioma/glioma_395.jpg,glioma
train/glioma/glioma_298.jpg,glioma
train/glioma/glioma_156.jpg,glioma
train/glioma/glioma_299.jpg,glioma
train/glioma/glioma_603.jpg,glioma
train/glioma/glioma_247.jpg,glioma
train/glioma/glioma_551.jpg,glioma
train/glioma/glioma_355.jpg,glioma
train/glioma/glioma_796.jpg,glioma
train/glioma/glioma_846.jpg,glioma
train/glioma/glioma_944.jpg,glioma
train/glioma/glioma_154.jpg,glioma
train/glioma/glioma_938.jpg,glioma
train/glioma/glioma_209.jpg,glioma
train/glioma/glioma_174.jpg,glioma
train/glioma/glioma_863.jpg,glioma
train/glioma/glioma_778.jpg,glioma
train/glioma/glioma_922.jpg,glioma
train/glioma/glioma_331.jpg,glioma
train/glioma/glioma_278.jpg,glioma
train/glioma/glioma_276.jpg,glioma
train/glioma/glioma_530.jpg,glioma
train/glioma/glioma_768.jpg,glioma
train/glioma/glioma_589.jpg,glioma
train/glioma/glioma_180.jpg,glioma
train/glioma/glioma_729.jpg,glioma
train/glioma/glioma_182.jpg,glioma
train/glioma/glioma_734.jpg,glioma
train/glioma/glioma_119.jpg,glioma
train/glioma/glioma_335.jpg,glioma
train/glioma/glioma_842.jpg,glioma
train/glioma/glioma_689.jpg,glioma
train/glioma/glioma_255.jpg,glioma
train/glioma/glioma_623.jpg,glioma
train/glioma/glioma_681.jpg,glioma
train/glioma/glioma_416.jpg,glioma
train/glioma/glioma_396.jpg,glioma
train/glioma/glioma_635.jpg,glioma
train/glioma/glioma_475.jpg,glioma
train/glioma/glioma_345.jpg,glioma
train/glioma/glioma_690.jpg,glioma
train/glioma/glioma_259.jpg,glioma
train/glioma/glioma_805.jpg,glioma
train/glioma/glioma_902.jpg,glioma
train/glioma/glioma_851.jpg,glioma
train/glioma/glioma_828.jpg,glioma
train/glioma/glioma_439.jpg,glioma
train/glioma/glioma_679.jpg,glioma
train/glioma/glioma_888.jpg,glioma
train/glioma/glioma_325.jpg,glioma
train/glioma/glioma_455.jpg,glioma
train/glioma/glioma_555.jpg,glioma
